"","pm.id","pm.uid","pm.type","ncaa_id","team","season","division","jersey","name","position","height","class","major","hometown","homestate","high_school","previous_school","url","hometown_cleaned","pm.address","pm.state","country","temp","Continent","Region"
"631",3058,548,"unknown",545,"Pittsburgh",2024,"I","11","Casper Grening","Midfielder","6'0""","Sr.",NA,"Roskilde"," Denmark","Roskilde Handelsskole",NA,"https://www.pittsburghpanthers.com/sports/mens-soccer/roster/casper-grening/13829","ROSKILDE, DENMARK","ROSKILDE DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"632",3059,1895,"unknown",545,"Pittsburgh",2024,"I","12","Mateo Maillefaud","Defender","5'7""","Sr.",NA,"Valence"," France","Emmanuelle d’alzon",NA,"https://www.pittsburghpanthers.com/sports/mens-soccer/roster/mateo-maillefaud/13771","VALENCE, FRANCE","VALENCE FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"633",3061,1896,"unknown",545,"Pittsburgh",2024,"I","14","Arnau Vilamitjana","Midfielder","6'2""","Gr.",NA,"Girona"," Spain","Bell-lloc del Pla",NA,"https://www.pittsburghpanthers.com/sports/mens-soccer/roster/arnau-vilamitjana/13833","GIRONA, SPAIN","GIRONA SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"634",3063,1897,"unknown",545,"Pittsburgh",2024,"I","16","Tim Baierlein","Forward","6'3""","Fr.",NA,"Amberg"," Germany","Erasmus-Gymnasium Amberg",NA,"https://www.pittsburghpanthers.com/sports/mens-soccer/roster/tim-baierlein/13834","AMBERG, GERMANY","AMBERG GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"635",3068,666,"unknown",545,"Pittsburgh",2024,"I","21","Casper Svendby","Defender","5'10""","Jr.",NA,"Drammen"," Norway","Drammen Videregaende Skole",NA,"https://www.pittsburghpanthers.com/sports/mens-soccer/roster/casper-svendby/13837","DRAMMEN, NORWAY","DRAMMEN NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"636",3069,1900,"unknown",545,"Pittsburgh",2024,"I","22","Lasse Dahl","Forward","6'1""","Fr.",NA,"Vildbjerg"," Denmark","Learnmark Horsens",NA,"https://www.pittsburghpanthers.com/sports/mens-soccer/roster/lasse-dahl/13839","VILDBJERG, DENMARK","VILDBJERG DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"637",3088,188,"unknown",551,"Portland",2024,"I","12","Oliver Jeppe","D","6'2""","Jr.",NA,"Copenhagen"," Denmark","Bronby Gymnasium","Bronby IF","https://www.portlandpilots.com/sports/mens-soccer/roster/oliver-jeppe/8804","COPENHAGEN, DENMARK","COPENHAGEN DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"638",3109,1580,"unknown",551,"Portland",2024,"I","38","Kilian Vallant","GK","6'0""","Jr.",NA,"Salzburg"," Austria","Christian Doppler","Coastal Carolina","https://www.portlandpilots.com/sports/mens-soccer/roster/kilian-vallant/8822","SALZBURG, AUSTRIA","SALZBURG AUSTRIA",NA,"AUSTRIA","AUSTRIA","Europe","Eastern Europe"
"639",3110,1920,"unknown",1320,"Presbyterian College",2024,"I","0","Matthew Evans","Goalkeeper","5'11""","R-So.",NA,"Hollywood"," Northern Ireland",NA,"University of Akron","https://www.gobluehose.com/sports/mens-soccer/roster/matthew-evans/7117","HOLLYWOOD, NORTHERN IRELAND","HOLLYWOOD NORTHERN IRELAND",NA,"NORTHERN IRELAND","NORTHERN IRELAND","Europe","Northern Europe"
"640",3112,1001,"unknown",1320,"Presbyterian College",2024,"I","1","Loan Marin","Goalkeeper","6'2""","Jr.",NA,"Lyon"," France",NA,"Southwest Mississippi CC","https://www.gobluehose.com/sports/mens-soccer/roster/loan-marin/7118","LYON, FRANCE","LYON FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"641",3116,1923,"unknown",1320,"Presbyterian College",2024,"I","5","Sonny Simpson","Defender","6'3""","Jr.",NA,"Perth"," Scotland","Perth","Genesee CC","https://www.gobluehose.com/sports/mens-soccer/roster/sonny-simpson/7121","PERTH, SCOTLAND","PERTH SCOTLAND",NA,"SCOTLAND","SCOTLAND","Europe","Northern Europe"
"642",3119,1925,"unknown",1320,"Presbyterian College",2024,"I","8","Morgan Dance","Midfielder","5'7""","Fr.",NA,"Worcester",NA,"England",NA,"https://www.gobluehose.com/sports/mens-soccer/roster/morgan-dance/7123","WORCESTER","WORCESTER",NA,"ENGLAND","WORCESTER","Europe","Northern Europe"
"643",3123,1927,"unknown",1320,"Presbyterian College",2024,"I","12","Sandro Rabarivony","Midfielder","6'2""","So.",NA,"Auxerre"," France","Lycée privée du Moulin de Preuilly",NA,"https://www.gobluehose.com/sports/mens-soccer/roster/sandro-rabarivony/7109","AUXERRE, FRANCE","AUXERRE FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"644",3125,1929,"unknown",1320,"Presbyterian College",2024,"I","14","Herman Furumo","Midfielder","5'9""","Fr.",NA,"Bodø"," Norway","Saltdal Videregaaende skole",NA,"https://www.gobluehose.com/sports/mens-soccer/roster/herman-furumo/7125","BODØ, NORWAY","BODØ NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"645",3127,336,"unknown",1320,"Presbyterian College",2024,"I","16","Jonas Sundli-Hardig","Midfielder","6'0""","Fr.",NA,"Bergen"," Norway","Haugesund toppidrettgymnas",NA,"https://www.gobluehose.com/sports/mens-soccer/roster/jonas-sundli-hardig/7126","BERGEN, NORWAY","BERGEN NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"646",3132,1934,"unknown",1320,"Presbyterian College",2024,"I","21","Daniel Dalehaug","Midfielder","5'10""","Fr.",NA,"Elverum"," Norway","Elverum videregaende skole",NA,"https://www.gobluehose.com/sports/mens-soccer/roster/daniel-dalehaug/7129","ELVERUM, NORWAY","ELVERUM NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"647",3136,1936,"unknown",1320,"Presbyterian College",2024,"I","25","Reudd Manin","Defender","6'2""","Sr.",NA,"Les Abymes"," France",NA,"St. Francis Brooklyn","https://www.gobluehose.com/sports/mens-soccer/roster/reudd-manin/7105","LES ABYMES, FRANCE","LES ABYMES FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"648",3140,1939,"unknown",1320,"Presbyterian College",2024,"I","29","Cheikh Atamao","Defender","6'0""","Jr.",NA,"Longwy"," France","Universite de Strasbourg",NA,"https://www.gobluehose.com/sports/mens-soccer/roster/cheikh-atamao/7099","LONGWY, FRANCE","LONGWY FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"649",3146,1945,"unknown",556,"Providence",2024,"I","4","Vasco Teixeira","Defender","6'2""","Fr.",NA,"Arrentela"," Portugal","Escola Secundária Dr. José Afonso",NA,"https://www.friars.com/sports/mens-soccer/roster/vasco-teixeira/10135","ARRENTELA, PORTUGAL","ARRENTELA PORTUGAL",NA,"PORTUGAL","PORTUGAL","Europe","Southern Europe"
"650",3148,215,"unknown",556,"Providence",2024,"I","7","Bruno Rosa","Forward","6'2""","Jr.",NA,"Cascais"," Portugal","Monroe College",NA,"https://www.friars.com/sports/mens-soccer/roster/bruno-rosa/10088","CASCAIS, PORTUGAL","CASCAIS PORTUGAL",NA,"PORTUGAL","PORTUGAL","Europe","Southern Europe"
"651",3150,310,"unknown",556,"Providence",2024,"I","9","Pepe Lora","Forward","6'1""","Gr.",NA,"Madrid"," Spain","C.D. Canillas",NA,"https://www.friars.com/sports/mens-soccer/roster/pepe-lora/10132","MADRID, SPAIN","MADRID SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"652",3151,1946,"unknown",556,"Providence",2024,"I","10","Diego Batista","Midfield","5'9""","Jr.",NA,"Barcelos"," Portugal","Monroe College",NA,"https://www.friars.com/sports/mens-soccer/roster/diego-batista/10070","BARCELOS, PORTUGAL","BARCELOS PORTUGAL",NA,"PORTUGAL","PORTUGAL","Europe","Southern Europe"
"653",3161,1952,"unknown",556,"Providence",2024,"I","21","Luis Garcia","Midfield","5'7""","Gr.",NA,"Gran Canaria"," Spain","Universidad Internacional de La Rioja",NA,"https://www.friars.com/sports/mens-soccer/roster/luis-garcia/10076","GRAN CANARIA, SPAIN","GRAN CANARIA SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"654",3162,1953,"unknown",556,"Providence",2024,"I","22","Rodrigo Vaza","Midfield","6'0""","Gr.",NA,"Torres Vedras"," Portugal","Franklin Pierce University",NA,"https://www.friars.com/sports/mens-soccer/roster/rodrigo-vaza/10095","TORRES VEDRAS, PORTUGAL","TORRES VEDRAS PORTUGAL",NA,"PORTUGAL","PORTUGAL","Europe","Southern Europe"
"655",3163,1954,"unknown",556,"Providence",2024,"I","24","Bernardo Prego","Defense","5'9""","Gr.",NA,"Evora"," Portugal","Franklin Pierce University",NA,"https://www.friars.com/sports/mens-soccer/roster/bernardo-prego/10113","EVORA, PORTUGAL","EVORA PORTUGAL",NA,"PORTUGAL","PORTUGAL","Europe","Southern Europe"
"656",3173,1963,"unknown",556,"Providence",2024,"I","34","Harry  Scarborough","Forward","6'1""","Gr.",NA,"Wigan"," England","St. John Rigby College",NA,"https://www.friars.com/sports/mens-soccer/roster/harry-scarborough/10165","WIGAN, ENGLAND","WIGAN ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"657",3184,797,"unknown",11504,"Queens (NC)",2024,"I","5","Josh Chapman","Defense","6'0""","So.",NA,"Sheffield"," England","Dinnington High School",NA,"https://www.queensathletics.com/sports/mens-soccer/roster/josh-chapman/11764","SHEFFIELD, ENGLAND","SHEFFIELD ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"658",3185,310,"unknown",11504,"Queens (NC)",2024,"I","6","David Perez","Defense","6'4""","So.",NA,"Madrid"," Spain","Colegio Alamed a de Osuna",NA,"https://www.queensathletics.com/sports/mens-soccer/roster/david-perez/11774","MADRID, SPAIN","MADRID SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"659",3193,23,"unknown",11504,"Queens (NC)",2024,"I","14","Leontios Zacharia","Midfield",NA,"Fr.",NA,"Limassol"," Cyprus","American Academy Limassol",NA,"https://www.queensathletics.com/sports/mens-soccer/roster/leontios-zacharia/11811","LIMASSOL, CYPRUS","LIMASSOL CYPRUS",NA,"CYPRUS","CYPRUS","Europe","Southern Europe"
"660",3197,179,"unknown",11504,"Queens (NC)",2024,"I","19","Michel Feldman","Forward","6'2""","Jr.",NA,"Frankfurt"," Germany","Neue Gymnasiale Oberstufe",NA,"https://www.queensathletics.com/sports/mens-soccer/roster/michel-feldman/11765","FRANKFURT, GERMANY","FRANKFURT GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"661",3198,1972,"intersection",11504,"Queens (NC)",2024,"I","20","Milan Miric","Defense",NA,"Grad.",NA,"Bijeljina"," Bosnia, and Herzegovina","PBS Zemun","Dayton/Loyola Maryland","https://www.queensathletics.com/sports/mens-soccer/roster/milan-miric/11807","BIJELJINA, BOSNIA, AND HERZEGOVINA",NA,NA,"BOSNIA AND HERZEGOVINA","AND HERZEGOVINA","Europe","Southern Europe"
"662",3205,1975,"unknown",11504,"Queens (NC)",2024,"I","27","Ludwig Bergstroem Sundelin","Midfield","6'1""","Fr.",NA,"Sundsvall"," Sweden","School of Hedberska",NA,"https://www.queensathletics.com/sports/mens-soccer/roster/ludwig-bergstroem-sundelin/11800","SUNDSVALL, SWEDEN","SUNDSVALL SWEDEN",NA,"SWEDEN","SWEDEN","Europe","Northern Europe"
"663",3210,203,"unknown",562,"Quinnipiac",2024,"I","1","Karl Netzell","Goalkeeper","6'1""","Jr.",NA,"Stockholm"," Sweden","Norra Real",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/karl-netzell/14127","STOCKHOLM, SWEDEN","STOCKHOLM SWEDEN",NA,"SWEDEN","SWEDEN","Europe","Northern Europe"
"664",3211,1977,"unknown",562,"Quinnipiac",2024,"I","2","João Pinto","Defense","6'3""","Jr.",NA,"Faro"," Portugal","Nobel Internacional School of the Algarve",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/jo-o-pinto/14200","FARO, PORTUGAL","FARO PORTUGAL",NA,"PORTUGAL","PORTUGAL","Europe","Southern Europe"
"665",3212,1978,"unknown",562,"Quinnipiac",2024,"I","3","Fynn Ost","Defense","6'1""","FY",NA,"Ebersbach"," Germany","Raichberg Gymnasium Ebersbach",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/fynn-ost/14207","EBERSBACH, GERMANY","EBERSBACH GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"666",3213,1979,"unknown",562,"Quinnipiac",2024,"I","4","Pol Mesalles","Forward","5'7""","Sr.",NA,"Lleida"," Spain","Atletico Monzon",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/pol-mesalles/14261","LLEIDA, SPAIN","LLEIDA SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"667",3214,1980,"unknown",562,"Quinnipiac",2024,"I","5","Luke Schierenbeck","Defense","6'3""","Jr.",NA,"Weyhe"," Germany","KGS Leeste",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/luke-schierenbeck/14131","WEYHE, GERMANY","WEYHE GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"668",3215,72,"unknown",562,"Quinnipiac",2024,"I","6","Sivert Ryssdalsnes","Midfielder","6'3""","FY",NA,"Asker"," Norway","Asker",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/sivert-ryssdalsnes/14208","ASKER, NORWAY","ASKER NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"669",3217,856,"unknown",562,"Quinnipiac",2024,"I","8","Noe Cabezas","Midfield","5'9""","Sr.",NA,"Cannes"," France","Angoulême CFC",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/noe-cabezas/14190","CANNES, FRANCE","CANNES FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"670",3219,1982,"unknown",562,"Quinnipiac",2024,"I","10","Filip Kangeman","Midfield","5'9""","Sr.",NA,"Karlskrona"," Sweden","Aspero Idrottsgymnasium",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/filip-kangeman/14196","KARLSKRONA, SWEDEN","KARLSKRONA SWEDEN",NA,"SWEDEN","SWEDEN","Europe","Northern Europe"
"671",3224,1498,"unknown",562,"Quinnipiac",2024,"I","16","Erik Langwagen","Defense","6'0""","Jr.",NA,"Uppsala"," Sweden","Celsiusskolan",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/erik-langwagen/14125","UPPSALA, SWEDEN","UPPSALA SWEDEN",NA,"SWEDEN","SWEDEN","Europe","Northern Europe"
"672",3225,1987,"unknown",562,"Quinnipiac",2024,"I","17","William Holum","Forward","6'1""","FY",NA,"Fredrikstad"," Norway","Fredrikstad",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/william-holum/14211","FREDRIKSTAD, NORWAY","FREDRIKSTAD NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"673",3226,1988,"unknown",562,"Quinnipiac",2024,"I","19","Francisco Ferreira","Midfield","5'10""","So.",NA,"Barreiro"," Portugal","Escola Augusto Cabrita",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/francisco-ferreira/14194","BARREIRO, PORTUGAL","BARREIRO PORTUGAL",NA,"PORTUGAL","PORTUGAL","Europe","Southern Europe"
"674",3228,1990,"unknown",562,"Quinnipiac",2024,"I","21","Simon Bakken","Forward","5'7""","Jr.",NA,"Lillestrøm"," Norway","Wang Vidregaaende",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/simon-bakken/14188","LILLESTRØM, NORWAY","LILLESTRØM NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"675",3230,203,"unknown",562,"Quinnipiac",2024,"I","25","Gustaf Rosengren","Defense","5'9""","Jr.",NA,"Stockholm"," Sweden","Skvaderns Gymnasieskola",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/gustaf-rosengren/14202","STOCKHOLM, SWEDEN","STOCKHOLM SWEDEN",NA,"SWEDEN","SWEDEN","Europe","Northern Europe"
"676",3232,39,"unknown",562,"Quinnipiac",2024,"I","27","Benjamin Telle","Forward","6'0""","So.",NA,"Berlin"," Germany","VSG Altglienicke",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/benjamin-telle/14213","BERLIN, GERMANY","BERLIN GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"677",3233,1991,"unknown",562,"Quinnipiac",2024,"I","29","Ramesh Delsouz","Forward","5'8""","Jr.",NA,"Helsingør"," Denmark","Hillerod Handelsgymnasium",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/ramesh-delsouz/14121","HELSINGØR, DENMARK","HELSINGØR DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"678",3234,1992,"unknown",562,"Quinnipiac",2024,"I","30","Fredrik Moen","Midfielder","5'7""","FY",NA,"Norway",NA,"Sarpsborg 08 II",NA,"https://www.gobobcats.com/sports/mens-soccer/roster/fredrik-moen/14214","NORWAY","NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"679",3238,979,"unknown",563,"Radford",2024,"I","1","Felix Davies","Goalkeeper","6'2""","R-Jr.",NA,"Basingstoke"," England",NA,"St. Thomas College","https://www.radfordathletics.com/sports/mens-soccer/roster/felix-davies/8706","BASINGSTOKE, ENGLAND","BASINGSTOKE ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"680",3240,1994,"unknown",563,"Radford",2024,"I","3","Thijmen Lansing","Defender","6'6""","So.",NA,"Houten"," Netherlands",NA,"College of the Desert","https://www.radfordathletics.com/sports/mens-soccer/roster/thijmen-lansing/9090","HOUTEN, NETHERLANDS","HOUTEN NETHERLANDS",NA,"NETHERLANDS","NETHERLANDS","Europe","Western Europe"
"681",3244,1995,"unknown",563,"Radford",2024,"I","7","Florian Senst","Midfielder/Forward","6'0""","Jr.",NA,"Herbolzheim"," Germany",NA,"William Woods","https://www.radfordathletics.com/sports/mens-soccer/roster/florian-senst/9096","HERBOLZHEIM, GERMANY","HERBOLZHEIM GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"682",3245,1996,"unknown",563,"Radford",2024,"I","8","Joep de Bruin","Defender","6'5""","Sr.",NA,"De Meern"," Netherlands",NA,"Coastal Carolina","https://www.radfordathletics.com/sports/mens-soccer/roster/joep-de-bruin/9089","DE MEERN, NETHERLANDS","DE MEERN NETHERLANDS",NA,"NETHERLANDS","NETHERLANDS","Europe","Western Europe"
"683",3246,1997,"unknown",563,"Radford",2024,"I","10","Tamin Choi","Midfielder","5'11""","So.",NA,"Traunstein"," Germany","Chiemgau-Gymnasium Traunstein",NA,"https://www.radfordathletics.com/sports/mens-soccer/roster/tamin-choi/8628","TRAUNSTEIN, GERMANY","TRAUNSTEIN GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"684",3248,188,"unknown",563,"Radford",2024,"I","13","Simon Blaesdahl","Forward","6'3""","So.",NA,"Copenhagen"," Denmark",NA,"Governors State","https://www.radfordathletics.com/sports/mens-soccer/roster/simon-blaesdahl/9084","COPENHAGEN, DENMARK","COPENHAGEN DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"685",3250,1999,"unknown",563,"Radford",2024,"I","15","Akos Tajtyi","Midfielder","5'7""","So.",NA,"Castellón"," Spain","International English School of Castellón",NA,"https://www.radfordathletics.com/sports/mens-soccer/roster/akos-tajtyi/8624","CASTELLÓN, SPAIN","CASTELLÓN SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"686",3276,310,"unknown",572,"Rhode Island",2024,"I","1","Edu Rodriguez","Goalkeeper","6'2""","Sr.",NA,"Madrid"," Spain","Alameda de Osuna School (Campbell)",NA,"https://www.gorhody.com/sports/mens-soccer/roster/edu-rodriguez/8279","MADRID, SPAIN","MADRID SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"687",3281,209,"unknown",572,"Rhode Island",2024,"I","6","Joan Sanchis","Midfielder","5'11""","Jr.",NA,"Valencia"," Spain","University de Valencia",NA,"https://www.gorhody.com/sports/mens-soccer/roster/joan-sanchis/8322","VALENCIA, SPAIN","VALENCIA SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"688",3282,2013,"unknown",572,"Rhode Island",2024,"I","7","Brandon Bermingham","Forward","6'2""","Sr.",NA,"Drogheda"," Ireland","St. Mary's Drogheda (William Carey)",NA,"https://www.gorhody.com/sports/mens-soccer/roster/brandon-bermingham/8302","DROGHEDA, IRELAND","DROGHEDA IRELAND",NA,"IRELAND","IRELAND","Europe","Northern Europe"
"689",3283,310,"unknown",572,"Rhode Island",2024,"I","8","Ivan Montoro","Midfielder","5'9""","Sr.",NA,"Madrid"," Spain","Colegio Villa de Mostoles",NA,"https://www.gorhody.com/sports/mens-soccer/roster/ivan-montoro/8292","MADRID, SPAIN","MADRID SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"690",3284,428,"unknown",572,"Rhode Island",2024,"I","9","Isak Oystese","Forward","6'0""","Sr.",NA,"Oslo"," Norway","Lambertseter Upper Secondary School",NA,"https://www.gorhody.com/sports/mens-soccer/roster/isak-oystese/8277","OSLO, NORWAY","OSLO NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"691",3289,1551,"unknown",572,"Rhode Island",2024,"I","15","Lucas Lykkegaard","Defender","5'9""","So.",NA,"Farum"," Denmark","Bgsværd Kostkole og Gymnasium",NA,"https://www.gorhody.com/sports/mens-soccer/roster/lucas-lykkegaard/8324","FARUM, DENMARK","FARUM DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"692",3290,2016,"unknown",572,"Rhode Island",2024,"I","17","Joseph Mwamba","Defender","6'0""","So.",NA,"Brøndby"," Denmark","Brønby Gymnasium",NA,"https://www.gorhody.com/sports/mens-soccer/roster/joseph-mwamba/8294","BRØNDBY, DENMARK","BRØNDBY DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"693",3296,200,"unknown",572,"Rhode Island",2024,"I","23","Íñigo Etxegarai","Forward","5'7""","Jr.",NA,"San Sebastian"," Spain","University of Basque Country",NA,"https://www.gorhody.com/sports/mens-soccer/roster/-igo-etxegarai/8270","SAN SEBASTIAN, SPAIN","SAN SEBASTIAN SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"694",3297,1897,"unknown",572,"Rhode Island",2024,"I","27","Tim Huhnholz","Defender","6'4""","Fr.",NA,"Amberg"," Germany","Paul-Pfinzing-Gymn. Hersbruck",NA,"https://www.gorhody.com/sports/mens-soccer/roster/tim-huhnholz/8327","AMBERG, GERMANY","AMBERG GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"695",3306,557,"unknown",576,"Rider",2024,"I","5","Martin Chladek","Back","6'2""","Sr.",NA,"Prague"," Czech Republic","Gymnazium Voderadska",NA,"https://www.gobroncs.com/sports/mens-soccer/roster/martin-chladek/7678","PRAGUE, CZECH REPUBLIC","PRAGUE CZECH REPUBLIC",NA,"THE CZECH REPUBLIC","CZECH REPUBLIC","Europe","Eastern Europe"
"696",3307,287,"unknown",576,"Rider",2024,"I","6","Leo Arndt","Back","6'2""","Fr.",NA,"Dusseldorf"," Germany","Lore Lorentz College",NA,"https://www.gobroncs.com/sports/mens-soccer/roster/leo-arndt/7829","DUSSELDORF, GERMANY","DUSSELDORF GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"697",3309,2028,"unknown",576,"Rider",2024,"I","8","Ezra Punselie","Midfield","5'11""","Fr.",NA,"Nieuw-Vennep"," Netherlands","Zaanlands Lyceum",NA,"https://www.gobroncs.com/sports/mens-soccer/roster/ezra-punselie/7835","NIEUW VENNEP, NETHERLANDS","NIEUW VENNEP NETHERLANDS",NA,"NETHERLANDS","NETHERLANDS","Europe","Western Europe"
